job_id,skill_abr,skill_name,title,listed_ym
3885805695,ENG,Engineering,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",2024-04
3885805695,IT,Information Technology,"Senior Lead Software Engineer, Full Stack (Remote -Eligible)",2024-04
3887870340,MGMT,Management,Team Member (Full Time & Part Time Storewide Opportunities),2024-04
3887870340,MNFC,Manufacturing,Team Member (Full Time & Part Time Storewide Opportunities),2024-04
3887869743,SALE,Sales,Part Time Sales Associate - The Collection at Forsyth,2024-04
3887869743,GENB,General Business,Part Time Sales Associate - The Collection at Forsyth,2024-04
3887869743,CUST,Customer Service,Part Time Sales Associate - The Collection at Forsyth,2024-04
3884819790,IT,Information Technology,CNC Work Group 2,2024-04
3885813273,DSGN,Design,CAD Drafter Intern,2024-04
3885813273,ART,Art/Creative,CAD Drafter Intern,2024-04
3885813273,IT,Information Technology,CAD Drafter Intern,2024-04
3884831974,ACCT,Accounting/Auditing,Mobile Billing Coordinator II,2024-04
3884831974,FIN,Finance,Mobile Billing Coordinator II,2024-04
3887841183,HCPR,Health Care Provider,,NaT
3885828020,LGL,Legal,Real Estate Attorney,2024-04
3887898815,GENB,General Business,Warehouse Part Time Overnight,2024-04
3887898815,CUST,Customer Service,Warehouse Part Time Overnight,2024-04
3884836295,HCPR,Health Care Provider,Licensed Physical Therapist Assistant,2024-04
3884832619,OTHR,Other,Templator,2024-04
3888008604,HCPR,Health Care Provider,"Licensed Practical Nurse, LPN",2024-04
3884832785,HCPR,Health Care Provider,Certified Nursing Assistant (CNA),2024-04
3884440612,SALE,Sales,"Sales Associate, Part-Time - The Promenade at Westlake",2024-04
3884440612,BD,Business Development,"Sales Associate, Part-Time - The Promenade at Westlake",2024-04
3887724093,HCPR,Health Care Provider,In House Agency RN - Med Surg/Telemetry - Hancock,2024-04
3887717861,ENG,Engineering,Mid-Level Propulsion Safety Risk Analysis Engineer,2024-04
3887717861,IT,Information Technology,Mid-Level Propulsion Safety Risk Analysis Engineer,2024-04
3884817950,MGMT,Management,Facilities Engineering Internship,2024-04
3884817950,MNFC,Manufacturing,Facilities Engineering Internship,2024-04
3884826390,OTHR,Other,STAFF SERVICES ANALYST,2024-04
3884831246,OTHR,Other,Support Associate - White House Black Market,2024-04
3885824826,ADM,Administrative,Associate Director for Recruitment & Strategic Initiatives,2024-04
3888001600,OTHR,Other,LensCrafters - EyeCare Advisor,2024-04
3887837969,HCPR,Health Care Provider,,NaT
3887889257,SALE,Sales,Insurance Sales Intern,2024-04
3887889257,BD,Business Development,Insurance Sales Intern,2024-04
3885825308,HCPR,Health Care Provider,Registered Nurse RN Home Health PRN,2024-04
3884831621,OTHR,Other,Remote Behavioral Health Case Manager,2024-04
3887856923,SALE,Sales,ASSISTANT STORE MANAGER,2024-04
3887856923,BD,Business Development,ASSISTANT STORE MANAGER,2024-04
3887876724,IT,Information Technology,(US) Software Implementation Consultant - Financial,2024-04
3888010311,HCPR,Health Care Provider,"Registered Nurse, RN",2024-04
3887872113,OTHR,Other,Social Work Associate,2024-04
3887887092,MGMT,Management,HVAC Technician - Grand Forks,2024-04
3887887092,MNFC,Manufacturing,HVAC Technician - Grand Forks,2024-04
3887876160,BD,Business Development,Volunteer: LA Chapter Board,2024-04
3887876160,SALE,Sales,Volunteer: LA Chapter Board,2024-04
3884837082,HCPR,Health Care Provider,RN Registered Nurse,2024-04
3887481550,MGMT,Management,OPERATIONS ASSISTANT MANAGER,2024-04
3887481550,MNFC,Manufacturing,OPERATIONS ASSISTANT MANAGER,2024-04
3884826485,SALE,Sales,Stocker / Cashier,2024-04
3884826485,BD,Business Development,Stocker / Cashier,2024-04
3884921092,ENG,Engineering,Software Development Engineer,2024-04
3884921092,IT,Information Technology,Software Development Engineer,2024-04
3884824737,SALE,Sales,Sales Specialist,2024-04
3884824737,BD,Business Development,Sales Specialist,2024-04
3887893494,FIN,Finance,Relationship Banker LP (SAFE) -West Doral,2024-04
3887893494,SALE,Sales,Relationship Banker LP (SAFE) -West Doral,2024-04
3887855574,HCPR,Health Care Provider,Cath Lab Technologist,2024-04
3887869969,RSCH,Research,Volunteer: Thailand NGO Research/Outreach Volunteer,2024-04
3887869969,ANLS,Analyst,Volunteer: Thailand NGO Research/Outreach Volunteer,2024-04
3887869969,IT,Information Technology,Volunteer: Thailand NGO Research/Outreach Volunteer,2024-04
3884830955,HCPR,Health Care Provider,Speech Language Pathologist (SLP),2024-04
3885812554,MRKT,Marketing,Local Performance Marketing Specialist,2024-04
3885812554,SALE,Sales,Local Performance Marketing Specialist,2024-04
3885834225,SALE,Sales,Retail Key Holder-SANDUSKY MALL,2024-04
3885834225,CUST,Customer Service,Retail Key Holder-SANDUSKY MALL,2024-04
3887841156,HCPR,Health Care Provider,Registered Nurse - RN - Home Health,2024-04
3887864320,HCPR,Health Care Provider,"Nurse, LPN/LVN 12hr Shift",2024-04
3885824758,PRJM,Project Management,Communications/Project Coordinator,2024-04
3885824758,IT,Information Technology,Communications/Project Coordinator,2024-04
3884817904,SALE,Sales,Assistant Store Manager,2024-04
3884817904,BD,Business Development,Assistant Store Manager,2024-04
3887898829,GENB,General Business,Full Time - Sales Associate - Tools - Closing,2024-04
3887898829,CUST,Customer Service,Full Time - Sales Associate - Tools - Closing,2024-04
3884440541,TRNG,Training,"Director, Talent Acquisition Business Partner - Life Sciences",2024-04
3884440541,HR,Human Resources,"Director, Talent Acquisition Business Partner - Life Sciences",2024-04
3887838188,HCPR,Health Care Provider,Licensed Psychologist,2024-04
3887881984,OTHR,Other,National Veterans Services Coordinator - New England,2024-04
3888002404,GENB,General Business,Warehouse Part Time Overnight,2024-04
3888002404,CUST,Customer Service,Warehouse Part Time Overnight,2024-04
3888008606,HCPR,Health Care Provider,,NaT
3888004917,HCPR,Health Care Provider,RN Procedures - Watertown Clinic - Full Time,2024-04
3888001632,ENG,Engineering,Allied - X-Ray Tech - Perm,2024-04
3888001632,IT,Information Technology,Allied - X-Ray Tech - Perm,2024-04
3887883678,ADM,Administrative,Sr Front Desk Specialist,2024-04
3887841221,HCPR,Health Care Provider,Labor and Delivery Registered Nurse - 10K Sign on bonus,2024-04
3888004873,HCPR,Health Care Provider,,NaT
3885825903,HCPR,Health Care Provider,Medical Receptionist,2024-04
3885829284,SALE,Sales,"Vice President, Channel Management",2024-04
3885829284,BD,Business Development,"Vice President, Channel Management",2024-04
3887881583,HCPR,Health Care Provider,Medical Assistant/PAR - Heart Failure Clinic,2024-04
3887899807,GENB,General Business,Full Time - Sales Associate - Building Materials - Opening,2024-04
3887899807,CUST,Customer Service,Full Time - Sales Associate - Building Materials - Opening,2024-04
3884824205,OTHR,Other,Community Resource Center Specialist III,2024-04
3888005813,HCPR,Health Care Provider,"Registered Nurse, RN - Home Care",2024-04
3887896934,GENB,General Business,Warehouse Part Time Days,2024-04
3887896934,CUST,Customer Service,Warehouse Part Time Days,2024-04
3888010276,HCPR,Health Care Provider,LPN for Trach and Vent,2024-04
3884825544,SALE,Sales,Sales Associate,2024-04
3884825544,BD,Business Development,Sales Associate,2024-04
3888004933,SALE,Sales,Auto Parts Counter Sales,2024-04
3888004933,BD,Business Development,Auto Parts Counter Sales,2024-04
3884989876,ART,Art/Creative,"Innovation and Design Engineer, Worldwide Design Engineering",2024-04
3884989876,DSGN,Design,"Innovation and Design Engineer, Worldwide Design Engineering",2024-04
3884829108,SALE,Sales,,NaT
3884829108,BD,Business Development,,NaT
3887864041,SALE,Sales,Outside Sales Consultant- CosmoProf- Milwaukee WI,2024-04
3887864041,BD,Business Development,Outside Sales Consultant- CosmoProf- Milwaukee WI,2024-04
3885825893,HCPR,Health Care Provider,Patient Service Representative,2024-04
3884825537,SALE,Sales,Lead Sales Associate,2024-04
3884825537,BD,Business Development,Lead Sales Associate,2024-04
3887709850,OTHR,Other,Maintenance Specialist,2024-04
3885821892,ENG,Engineering,Project Engineer,2024-04
3887865924,MGMT,Management,Collision Estimator,2024-04
3887865924,MNFC,Manufacturing,Collision Estimator,2024-04
3887884466,HCPR,Health Care Provider,Home Health Aide,2024-04
3885838440,PRCH,Purchasing,Procurement Agent,2024-04
3885838440,SUPL,Supply Chain,Procurement Agent,2024-04
3887888958,HCPR,Health Care Provider,Associate Veterinarian,2024-04
3885834305,IT,Information Technology,Network and Systems Administrator,2024-04
3885829329,OTHR,Other,"Senior Manager, Senior Principal Statistician",2024-04
3888002438,GENB,General Business,Full Time - Receiver/Stocker - Overnight,2024-04
3888002438,CUST,Customer Service,Full Time - Receiver/Stocker - Overnight,2024-04
3887860398,MRKT,Marketing,In-Store Shopper,2024-04
3887860398,SALE,Sales,In-Store Shopper,2024-04
3884831822,MGMT,Management,Housekeeping Assistant,2024-04
3884831822,MNFC,Manufacturing,Housekeeping Assistant,2024-04
3884835611,OTHR,Other,Psychiatric Staff Nurse - Resource Pool Evening/Night 8 and 12-hour shifts,2024-04
3884819188,MRKT,Marketing,Part-Time Merchandiser,2024-04
3884819188,SALE,Sales,Part-Time Merchandiser,2024-04
3887856096,MGMT,Management,Payroll Delivery Manager II,2024-04
3887856096,MNFC,Manufacturing,Payroll Delivery Manager II,2024-04
3884831802,HCPR,Health Care Provider,"RN Registered Nurse $7,500 Sign-on Bonus",2024-04
3887892624,IT,Information Technology,Lead Information Security Engineer - Directory Security,2024-04
3887892624,ENG,Engineering,Lead Information Security Engineer - Directory Security,2024-04
3884437439,IT,Information Technology,Service Technician,2024-04
3888006602,SALE,Sales,Regulatory Reporting - Governance,2024-04
3888006602,FIN,Finance,Regulatory Reporting - Governance,2024-04
3887887387,PRJM,Project Management,"Project Manager II (Winchester, VA)",2024-04
3887887387,IT,Information Technology,"Project Manager II (Winchester, VA)",2024-04
3884839186,MGMT,Management,Janitor,2024-04
3884839186,MNFC,Manufacturing,Janitor,2024-04
3884810498,SALE,Sales,GC Retail Store Lead Store 833,2024-04
3884810498,BD,Business Development,GC Retail Store Lead Store 833,2024-04
3884429786,SALE,Sales,"Retail, Sales Associate",2024-04
3884429786,BD,Business Development,"Retail, Sales Associate",2024-04
3884938460,ADM,Administrative,Executive Administrative Assistant,2024-04
3885829180,HCPR,Health Care Provider,Patient Access Representative,2024-04
3885811640,MGMT,Management,Seasonal Repair Specialist,2024-04
3885811640,MNFC,Manufacturing,Seasonal Repair Specialist,2024-04
3885829198,OTHR,Other,Order Entry Specialist,2024-04
3887889312,SALE,Sales,Beauty Sales - Men's Fragrances - Town Center at Boca Raton,2024-04
3887889312,BD,Business Development,Beauty Sales - Men's Fragrances - Town Center at Boca Raton,2024-04
3887835944,HCPR,Health Care Provider,Registered Nurse - RN - Unit Manager,2024-04
3885836193,HCPR,Health Care Provider,Registered Respiratory Therapist,2024-04
3884832580,IT,Information Technology,Entry-Mid IT Support Specialist,2024-04
3884838225,ENG,Engineering,Software Engineer I,2024-04
3884838225,IT,Information Technology,Software Engineer I,2024-04
3885824660,ENG,Engineering,,NaT
3885814360,SALE,Sales,Group Sales Manager - Major Market,2024-04
3885814360,BD,Business Development,Group Sales Manager - Major Market,2024-04
3884443358,SALE,Sales,Senior Agency Success Manager,2024-04
3884443358,BD,Business Development,Senior Agency Success Manager,2024-04
3885804788,RSCH,Research,Postdoctoral Fellow 1 - Cancer - Yulin Li,2024-04
3885804788,ANLS,Analyst,Postdoctoral Fellow 1 - Cancer - Yulin Li,2024-04
3885804788,IT,Information Technology,Postdoctoral Fellow 1 - Cancer - Yulin Li,2024-04
3887880660,HCPR,Health Care Provider,Registered Nurse (RN) - In House Agency - Med Surg/Tele - Nights,2024-04
3887857245,IT,Information Technology,Hyperion Systems Administrator,2024-04
3887884397,OTHR,Other,Armed Security Officer,2024-04
3887884397,IT,Information Technology,Armed Security Officer,2024-04
3887884397,MGMT,Management,Armed Security Officer,2024-04
3887880321,HR,Human Resources,Benefits and Leave Administrator,2024-04
3884439447,HCPR,Health Care Provider,Nurse - LPN - LTC,2024-04
3888004874,HCPR,Health Care Provider,,NaT
3887836939,HCPR,Health Care Provider,Registered Nurse - RN - LTAC,2024-04
3885829893,IT,Information Technology,Enterprise Security Architect,2024-04
3888000740,HCPR,Health Care Provider,Allied - Physical Therapist (PT) - Travel,2024-04
3888002416,GENB,General Business,Full Time - Merchandising Service Associate - Day,2024-04
3888002416,CUST,Customer Service,Full Time - Merchandising Service Associate - Day,2024-04
3887831804,HCPR,Health Care Provider,,NaT
3887894087,HCPR,Health Care Provider,Dental Assistant,2024-04
3887867999,SALE,Sales,Store Manager - Spencer's,2024-04
3887867999,BD,Business Development,Store Manager - Spencer's,2024-04
3884806827,ACCT,Accounting/Auditing,Senior Accountant - BSC (Hybrid),2024-04
3884806827,FIN,Finance,Senior Accountant - BSC (Hybrid),2024-04
3887889781,PRDM,Product Management,Sr. Product Success Manager (for product managers who want to guide other product teams),2024-04
3887889781,MRKT,Marketing,Sr. Product Success Manager (for product managers who want to guide other product teams),2024-04
3887844289,SALE,Sales,Commercial Sales Manager,2024-04
3887844289,BD,Business Development,Commercial Sales Manager,2024-04
3887884840,MGMT,Management,Field Food Service Manager,2024-04
3887884840,MNFC,Manufacturing,Field Food Service Manager,2024-04
3887704975,BD,Business Development,Chief Development Officer,2024-04
3884836601,OTHR,Other,Physician Assistant-General Surgery,2024-04
3885826667,MGMT,Management,,NaT
3885826667,MNFC,Manufacturing,,NaT
3887885054,ACCT,Accounting/Auditing,Associate Fund Accountant,2024-04
3887885054,FIN,Finance,Associate Fund Accountant,2024-04
3885807866,IT,Information Technology,Data Analyst II,2024-04
3887484480,MGMT,Management,OPERATIONS ASSISTANT MANAGER,2024-04
3887484480,MNFC,Manufacturing,OPERATIONS ASSISTANT MANAGER,2024-04
3887496589,STRA,Strategy/Planning,Regional Payroll Specialist,2024-04
3887496589,FIN,Finance,Regional Payroll Specialist,2024-04
3887496589,ACCT,Accounting/Auditing,Regional Payroll Specialist,2024-04
3885809378,ADM,Administrative,Chief of Staff,2024-04
3884825105,MGMT,Management,Custodial Supervisor,2024-04
3884825105,MNFC,Manufacturing,Custodial Supervisor,2024-04
3887879866,MGMT,Management,Seasonal Piecework Housekeeper,2024-04
3887879866,MNFC,Manufacturing,Seasonal Piecework Housekeeper,2024-04
3887867759,FIN,Finance,Sr Physical Trader,2024-04
3887867759,SALE,Sales,Sr Physical Trader,2024-04
3887892029,OTHR,Other,"Director, Grocery West - Grocery Pillar",2024-04
3887701058,OTHR,Other,"Retail Fragrances Sales Support Associate - DKNY Fragrances, Orland Square - Part Time",2024-04
3888005835,HCPR,Health Care Provider,"Licensed Practical Nurse, LPN",2024-04
3884823113,PRCH,Purchasing,Sourcing Manager,2024-04
3884823113,SUPL,Supply Chain,Sourcing Manager,2024-04
3887892888,ENG,Engineering,Software Engineer,2024-04
3887892888,IT,Information Technology,Software Engineer,2024-04
3885829549,HCPR,Health Care Provider,CNA (Certified Nursing Assistant) - ST,2024-04
3887851909,SALE,Sales,Route Supervisor,2024-04
3887851909,BD,Business Development,Route Supervisor,2024-04
3888000711,GENB,General Business,Full Time - Merchandising Service Associate - Day,2024-04
3888000711,CUST,Customer Service,Full Time - Merchandising Service Associate - Day,2024-04
3884822368,HCPR,Health Care Provider,Nurse - CNA - Other,2024-04
3887860244,HCPR,Health Care Provider,Emergency Room Registered Nurse,2024-04
3884442995,IT,Information Technology,Netsuite,2024-04
